EXPERIMENT,DEVICES,CLOUDS,MAX_QUEUE_SIZE,AVG_QUEUE_SIZE,TOTAL_JOBS,AVG_JOBS_DEVICE,MAX_JOBS_DEVICES,AVG_JOBS_CLOUD,MAX_JOBS_CLOUD,DEVICES_WITH_1+JOB,EXECUTION_TIME_AVG,EXECUTION_TIME_MAX,EXECUTION_TIME_MIN,EXECUTION_TIME_DEVICE_AVG,EXECUTION_TIME_DEVICE_MAX,EXECUTION_TIME_DEVICE_MIN,EXECUTION_TIME_CLOUD_AVG,EXECUTION_TIME_CLOUD_MAX,EXECUTION_TIME_CLOUD_MIN,AVG_EXPERIMENT_TIME,MAX_EXPERIMENT_TIME
SingleDeviceSchedulerCloud06/0,2.0,1.0,2.3333333333333335,0.7777777777777777,196.66666666666666,49.166666666666664,52.0,98.33333333333333,98.33333333333333,3.0,1556.558118311669,3343.0,883.0,1663.247040450736,3343.0,1123.6666666666667,1343.180274033535,3025.6666666666665,883.0,234307.33333333334,237610.33333333334
SingleDeviceSchedulerLocal03/0,1.0,0.0,4.666666666666667,4.666666666666667,20.666666666666668,20.666666666666668,20.666666666666668,0.0,0.0,1.0,20501.72878787879,45595.0,8535.333333333334,20501.72878787879,45595.0,8535.333333333334,0.0,0.0,0.0,260497.0,260497.0
Single_EstimatedTimeScheduler12/0,4.0,0.0,2.6666666666666665,1.75,24.333333333333332,6.083333333333333,24.333333333333332,0.0,0.0,4.0,13648.381491841492,28120.0,8791.666666666666,13648.381491841492,28120.0,8791.666666666666,0.0,0.0,0.0,117595.83333333333,227812.66666666666
Single_MultiDeviceSchedulerLocalRemoteRoundRobin09/0,6.0,0.0,1.0,1.0,116.66666666666667,19.444444444444446,116.66666666666667,0.0,0.0,6.0,11029.440494471004,20145.0,8903.333333333334,11029.440494471004,20145.0,8903.333333333334,0.0,0.0,0.0,233993.4444444444,245135.0
Single_EstimatedTimeScheduler08/0,2.0,0.0,1.0,1.0,17.666666666666668,8.833333333333334,17.666666666666668,0.0,0.0,2.0,11387.825708061,17269.333333333332,8627.666666666666,11387.825708061,17269.333333333332,8627.666666666666,0.0,0.0,0.0,205510.66666666666,223068.66666666666
EstimatedTimeScheduler11/0,4.0,0.0,9.0,9.0,210.0,52.5,62.666666666666664,0.0,0.0,4.0,173475.34905332062,415117.6666666667,9672.0,173475.34905332062,415117.6666666667,9672.0,0.0,0.0,0.0,621276.8333333334,643774.3333333334
Single_MultiDeviceSchedulerLocalRemoteRandom09/0,6.0,0.0,7.666666666666667,4.111111111111112,116.66666666666667,19.444444444444443,116.66666666666667,0.0,0.0,6.0,34066.07027036129,125975.0,8607.333333333334,34066.07027036129,125975.0,8607.333333333334,0.0,0.0,0.0,313196.4666666666,351584.3333333333
SingleDeviceSchedulerCloud19/0,8.0,1.0,7.666666666666667,0.8518518518518517,379.3333333333333,23.708333333333332,30.333333333333332,189.66666666666666,189.66666666666666,9.0,3222.364278179981,8937.666666666666,976.3333333333334,3258.492781807117,8937.666666666666,1222.3333333333333,2933.3362491628905,8622.666666666666,976.3333333333334,228586.37037037036,242004.0
SingleDeviceSchedulerRemote02/0,2.0,0.0,9.0,4.5,50.333333333333336,25.166666666666668,50.333333333333336,0.0,0.0,2.0,168965.70212765958,349182.3333333333,10201.333333333334,168965.70212765958,349182.3333333333,10201.333333333334,0.0,0.0,0.0,582045.1666666666,582149.0
SingleDeviceSchedulerCloud13/0,6.0,0.6666666666666666,66.0,9.428571428571429,1160.3333333333333,116.27777777777779,132.66666666666666,462.6666666666667,462.6666666666667,6.666666666666667,242696.5396702368,485315.3333333333,1640.3333333333333,242789.79190255885,485315.3333333333,1891.0,159749.0287850695,320585.6666666667,1083.6666666666667,715853.9206349206,723729.0
MultiDeviceSchedulerLocalRemoteRandom11/0,6.0,0.0,9.0,6.111111111111111,150.0,25.0,31.333333333333332,0.0,0.0,6.0,49292.473563832296,162091.66666666666,9100.333333333334,49292.473563832296,162091.66666666666,9100.333333333334,0.0,0.0,0.0,353757.27777777775,385788.3333333333
Single_MultiDeviceSchedulerLocalRemoteRoundRobin03/0,2.0,0.0,1.0,1.0,26.333333333333332,13.166666666666666,26.333333333333332,0.0,0.0,2.0,10066.697056030389,15594.0,8726.333333333334,10066.697056030389,15594.0,8726.333333333334,0.0,0.0,0.0,236947.83333333334,240187.33333333334
SingleDeviceSchedulerCloud03/0,1.0,1.0,1.0,0.5,46.0,23.0,23.0,23.0,23.0,2.0,1207.2280555555556,2702.0,736.6666666666666,1386.8044444444442,2702.0,1039.6666666666667,1027.6516666666666,2334.3333333333335,736.6666666666666,230488.0,230652.0
SingleDeviceSchedulerCloud14/0,6.0,1.0,9.0,1.2857142857142858,592.6666666666666,49.388888888888886,59.0,296.3333333333333,296.3333333333333,7.0,33895.42256639436,71605.66666666667,1496.0,33932.43109031687,71605.66666666667,1820.6666666666667,33673.371422859236,71243.33333333333,1496.0,301194.85714285716,310526.3333333333
Single_EstimatedTimeScheduler11/0,4.0,0.0,3.3333333333333335,2.5,44.666666666666664,11.166666666666666,44.666666666666664,0.0,0.0,4.0,15506.709413085191,38514.0,8858.666666666666,15506.709413085191,38514.0,8858.666666666666,0.0,0.0,0.0,203817.5,253921.66666666666
Single_MultiDeviceSchedulerLocalRemoteRandom05/0,4.0,0.0,9.0,6.75,120.33333333333333,30.083333333333332,120.33333333333333,0.0,0.0,4.0,99902.29564896756,298229.0,9193.333333333334,99902.29564896756,298229.0,9193.333333333334,0.0,0.0,0.0,455282.4166666667,530010.3333333334
MultiDeviceSchedulerLocalRemoteRoundRobin12/0,6.0,0.0,2.0,1.5,70.0,11.666666666666666,14.666666666666666,0.0,0.0,6.0,12227.812753296086,26533.666666666668,8252.0,12227.812753296086,26533.666666666668,8252.0,0.0,0.0,0.0,232558.22222222225,247026.66666666666
SingleDeviceSchedulerLocal01/0,1.0,0.0,98.33333333333333,98.33333333333333,124.33333333333333,124.33333333333333,124.33333333333333,0.0,0.0,1.0,646811.6513085399,1298269.3333333333,11184.333333333334,646811.6513085399,1298269.3333333333,11184.333333333334,0.0,0.0,0.0,1534970.0,1534970.0
SingleDeviceSchedulerLocal04/0,1.0,0.0,1.0,1.0,11.0,11.0,11.0,0.0,0.0,1.0,9733.060606060606,14119.0,8404.333333333334,9733.060606060606,14119.0,8404.333333333334,0.0,0.0,0.0,208229.0,208229.0
